[message, music]	给严巧发短信。我想听情花开这首歌	O B-PER I-PER O O O O O O O O O O O O O
[flight, telephone]	7月25号去上海的航班。。拨打张月华的电话	O O O O O O B-LOC I-LOC O O O O O O O B-PER I-PER I-PER O O O
[website, epg]	四川新闻网。现在电视台在放什么节目	B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O
[chat, stock]	你愿意做娟的女朋友吗。中国工商银行的股票	O O O O B-PER O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O
[video, weather]	李瑞英主持的最新的新闻节目。庐山天气	B-PER I-PER I-PER O O O O O O O O O O O B-LOC I-LOC O O
[epg, message]	影视频道有什么节目。给靖哥哥发短信说我不回来吃饭了	O O O O O O O O O O O O O O O O O O O O O O O O O
[chat, video]	那那个什么你真是好可爱的小猫呀。小兵张嘎电影儿	O O O O O O O O O O O O O O O O O O B-PER I-PER O O O
[novel, bus]	我要看免费的小说。。从杭州到黄山的汽车。	O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[music, map]	我想听音乐忘情水。。我所在地理位置	O O O O O O O O O O O O O O O O O
[chat, bus]	北京下雨了吗你个蠢蛋。从温州到西安的汽车。	B-LOC I-LOC O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O
[chat, email]	爱我什么。帮我转发邮件	O O O O O O O O O O O
[chat, poetry]	必须你说一句我说一句吗。蒋捷的宋词	O O O O O O O O O O O O B-PER I-PER O O O
[app, match]	打开天天动听播放站你名下。国足最新赛程。	O O O O O O O O O O O O O B-ORG I-ORG O O O O O
[message, website]	给秦丽香发信息。把我打开淘宝的网页	O B-PER I-PER I-PER O O O O O O O O B-ORG I-ORG O O O
[chat, stock]	你会做菜吗?。永辉超市股份的价格	O O O O O O O B-ORG I-ORG O O O O O O O
[music, riddle]	我想亲亲我的宝贝这首歌。给我搜索脑筋急转弯。	O O O O O O O O O O O O O O O O O O O O O O
[chat, website]	你叫什么啊。聚友网	O O O O O O O O O
[match, chat]	7月13号广州恒大俱乐部的比赛有哪些。这是啥	O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O
[news, chat]	多想听新闻，哦。。绿色的啥	O O O O O O O O O O O O O
[calc, flight]	54的立方再加上35。汕头到重庆的航班	O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[epg, translation]	现在有什么好看的电视剧？。福尔摩探案急翻译成英文	O O O O O O O O O O O O O B-PER I-PER I-PER O O O O O O O O
[cinemas, chat]	查一查上影电影院即将上映的影片。跳的人我想要了吗	O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O
[translation, cookbook]	我喜欢亚楠用英语怎么说。怎么做洋葱炒蛋？	O O O B-PER I-PER O O O O O O O O O O O O O O O
[cookbook, chat]	做蛋挞怎么做。为什么工数大物学不会	O O O O O O O O O O O O O O O O O
[website]	上美空网。看网易财经	B-LOC B-LOC O O O O B-ORG I-ORG I-ORG I-ORG
[stock, music]	宏达高科的股票跌了没有。给我随便来几首歌	B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O
[chat, message]	你也是什么。给小阳发短信	O O O O O O O B-PER I-PER O O O
[message, telephone]	发短信给张三我明天去北京。四八七三一六六	O O O O B-PER I-PER O O O O B-LOC I-LOC O O O O O O O O
[chat]	谁美。卖啥呀	O O O O O O
[cookbook, chat]	阳澄湖大闸蟹的做法。。你不是猪吗	B-LOC I-LOC I-LOC O O O O O O O O O O O O O
[chat, epg]	宝宝你这是在卖萌吗。现在中央一台在播什么节目？	O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O
[epg, health]	现在最好看的电影。。发烧。	O O O O O O O O O O O O O
[epg]	看中央七频道讲武堂节目。看当前直播的比赛	O O O O O O O O O O O O O O O O O O O O
[poetry, chat]	来首宋词。。你知道我的名字吗	O O O O O O O O O O O O O O
[poetry, weather]	诗词满江红。。二月一日柳州的天气	O O O O O O O O O O O B-LOC I-LOC O O O
[poetry, map]	李白的诗词。从南京到亳州怎么走	B-PER I-PER O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[translation, calc]	桔子英文怎么说。45的三次方	O O O O O O O O O O O O O O
[match, cookbook]	2013年中国男足，主要赛程。。做红酒怎么做啊？	O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O
[chat, app]	麻辣串应该是四川的吧不是哈尔滨的哈尔滨应该吃的是不胖葫芦吧对不对还是北京啊。打开sky电话	O O O O O O B-LOC I-LOC O O O O B-LOC I-LOC I-LOC O B-LOC I-LOC I-LOC O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O
[epg, match]	湖南卫视放什么节目？。国足最新赛程。	B-ORG I-ORG I-ORG I-ORG O O O O O O O B-ORG I-ORG O O O O O
[epg, chat]	找找非诚勿扰什么时候结束。你最近干嘛呢	O O O O O O O O O O O O O O O O O O O
[tvchannel, chat]	打开珠江台。干嘛去	O O B-ORG I-ORG I-ORG O O O O
[chat, match]	巩捷甫是谁。中超比赛时间，我。	B-PER I-PER I-PER O O O B-ORG O O O O O O O O
[train, health]	从长沙到北京的列车。怎么治疗口腔溃疡呃呃呃	O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O
[app, calc]	打开uc浏览器。3的平方除以2的立方的商的倒数	O O O O O O O O O O O O O O O O O O O O O O O
[cookbook, schedule]	瘦肉粥。。明天早晨8:10的闹钟。	O O O O O O O O O O O O O O O O O
[health, cookbook]	近视眼怎么治疗。炒鸡蛋，需要，哪些材料？	O O O O O O O O O O O O O O O O O O O O
[novel, flight]	我要看校园小说致我们终将逝去的青春。查询一下明天广州到武汉的航班	O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[contacts]	黄狼。。把张新涛电话发给常胜宾	O O O O O B-PER I-PER I-PER O O O O B-PER I-PER I-PER
[chat, epg]	你孝顺父母吗。看看今天有什么好看的节目？	O O O O O O O O O O O O O O O O O O O O
[video, tvchannel]	满秋。我要看中央五台	O O O O O O B-ORG I-ORG I-ORG I-ORG
[schedule, tvchannel]	另一个8:10的闹钟。。高尔夫网球	O O O O O O O O O O O O O O O O O
[poetry, video]	来一首李煜的词。。查看电视录像	O O O B-PER I-PER O O O O O O O O O O
[video, radio]	我想要看很火的电影。一起听听新疆人民广播电台	O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
[chat, cookbook]	喂喂能听我说话吗。炖肉	O O O O O O O O O O O
[cookbook, website]	怎么做卤猪脚。我想看一下凤凰网	O O O O O O O O O O O O B-ORG I-ORG I-ORG
[chat, email]	那你想当男生还是想当女生。帮我写个邮件	O O O O O O O O O O O O O O O O O O O
[video, contacts]	有什么新电影。新建联系人张三电话号码一二三四五	O O O O O O O O O O O O B-PER I-PER O O O O O O O O O
[app, cookbook]	打开手机QQ恩。简单的，糖醋排骨怎么做？	O O O O B-ORG I-ORG B-ORG O O O O O O O O O O O O O
[news, flight]	姨，最近有什么新闻。。查询后天成都到伦敦的航班	O O O O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[epg, radio]	看当前直播的比赛。肥东人民广播电台调频FM101.3	O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O
[tvchannel, message]	央3。发信息给学超	B-ORG I-ORG O O O O O B-PER I-PER
[chat, video]	什么评论呀。半夜不要照镜子	O O O O O O O O O O O O O
[chat]	你认识xx吗。如果遇见狼呢小马还会让狼上车吗	O O O O O O O O O O O O O O B-PER O O O O O O O
[chat, health]	哈哈哈干什么也想你到底是不是本。胆结石怎样治疗。	O O O O O O O O O O O O O O O O O O O O O O O O
[stock, cookbook]	五零零零零五的市值高不高。人造鸡蛋的配方。	O O O O O O O O O O O O O O O O O O O O O
[chat]	这么严肃的事为什么好笑呢。你有压力吗	O O O O O O O O O O O O O O O O O O
[chat, cookbook]	沈阳吃什么除了粘豆包烤冷面焖子沈阳吃什么除了粘豆包烤冷面焖子。肉沫茄子，怎么做？	B-LOC I-LOC O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O
[lottery, cookbook]	搜索七乐彩的公示号码。青椒肉丝怎么做怎么炒？	O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O
[music, chat]	我想听周杰伦的菊花台。我咋不知道这事儿呢啊明星啊之心知肚明啥意思	O O O B-PER I-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O
[epg, train]	现在电视台在播什么。查询昆明到合肥的火车	O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[flight, website]	7月30号去深圳的航班。。打开科大讯飞网站	O O O O O O B-LOC I-LOC O O O O O O O O O O O O O
[poetry, app]	来一首白居易的长恨歌。打开天天动听播放站你名下	O O O B-PER I-PER I-PER O O O O O O O O O O O O O O O O O
[music, translation]	我想听莫失莫忘。。你今天去了哪里用英文怎么讲	O O O O O O O O O O O O O O O O O O O O O O
[video, message]	青春期撞上更年期二。发信息给盛吉	O O O O O O O O O O O O O O B-PER I-PER
[video, weather]	推理动漫。帮我查一下赣州的天气明天呢	O O O O O O O O O O B-LOC I-LOC O O O O O O
[chat]	你怎么样会开心。是的咯还是笨笨最好	O O O O O O O O O O O O O O O O O
[message, cookbook]	发信息给苏建江。如何做芝麻糊。	O O O O B-PER I-PER I-PER O O O O O O O O
[chat, website]	你会骂人么。摩尔勇士	O O O O O O B-PER I-PER O O
[cookbook, app]	草莓芒果西米露。。瓷我要上QQ	O O O O O O O O O O O O O O O
[message, video]	发信息给老婆说我不回家吃饭了。蓝精灵电影	O O O O O O O O O O O O O O O O O O O O
[weather, chat]	临沂的天气。你不喜欢哪个颜色	B-LOC I-LOC O O O O O O O O O O O O
[cookbook]	红枣鸡汤怎么煲？。如何做芝麻糊。	O O O O O O O O O O O O O O O O
[video, translation]	我要当八路军。你今天去了哪里用英文怎么讲	O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O
[stock, tvchannel]	科大讯飞昨日成交价。高清江苏	O O O O O O O O O O B-PER I-PER B-LOC I-LOC
[datetime, video]	多少月之后就是过年了。爱在旅途	O O O O O O O O O O O O O O O
[train, video]	帮我查一下临海到上海的火车。最近有什么好看电影了？	O O O O O O I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O
[telephone, chat]	打电话给之山。谁骂你	O O O O B-PER I-PER O O O O
[music, flight]	给我放首歌。贵阳到哈尔滨飞机	O O O O O O B-LOC I-LOC O B-LOC I-LOC I-LOC O O
[chat, music]	这么多回答不了的问题。来首只爱你一个。	O O O O O O O O O O O O O O O O O O O
[app, chat]	百度百科。学什么	B-ORG I-ORG I-ORG I-ORG O O O O
[chat, cookbook]	小是什么。瞌睡鱼怎么做？	O O O O O O O O O O O O
[train, map]	明天广州到北京的火车。到薛城区怎么走	O O B-LOC I-LOC O B-LOC I-LOC O O O O O B-LOC I-LOC I-LOC O O O
[website, chat]	打开三g门户网站。这是啥啊	O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O
[flight, video]	上海到淮安的飞机。来点张艺谋出演的节目	B-LOC I-LOC O B-LOC I-LOC O O O O O O B-PER I-PER I-PER O O O O O
[message, chat]	给何建琴发短信。怎么找女朋友	O B-PER I-PER I-PER O O O O O O O O O O
[cookbook, flight]	赵包子怎么做的，你？。查询明天南阳到上海的航班	B-PER I-PER I-PER O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[weather, chat]	宁波天气情况。你是男机器人还是女机器人	B-LOC I-LOC O O O O O O O O O O O O O O O O O
[chat]	你是啥啊。漂亮和丑你是哪个	O O O O O O O O O O O O O
[message, music]	发短信给姐姐说晚上一起吃面条。我想听11年，这首歌哦。	O O O O O O O O O O O O O O O O O O O O O O O O O O O
[chat, riddle]	你知道叶哲是谁吗。啊脑筋急转弯啊	O O O B-PER I-PER O O O O O O O O O O O
[epg, schedule]	哪个频道演爸爸去哪儿。听到没有，提醒我晚上有约会记得穿正装	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
[schedule, video]	把在1607的会议修改到1608。韩国电视连续剧老大	O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O
[cinemas, train]	找下最近最热播的电影。。帮我在百度里搜一下东莞到北京的火车	O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[poetry, cookbook]	你给我念一首李白的诗。。红烧猪脚	O O O O O O B-PER I-PER O O O O O O O O
[riddle, match]	来个脑筋急转弯儿。。7月13号广州恒大俱乐部的比赛有哪些	O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O
[video, match]	读心专家。国足最新赛程。	O O O O O B-ORG I-ORG O O O O O
[stock, tvchannel]	通宝能源股票。安徽综艺	B-ORG I-ORG I-ORG I-ORG O O O B-ORG I-ORG I-ORG I-ORG
[website, chat]	进入讯飞官网。你研发团队有些谁	O O B-ORG I-ORG O O O O O O O O O O O
[poetry, chat]	那你给我背一首唐诗吧！。这是谁唱的歌？	O O O O O O O O O O O O O O O O O O O
[video, email]	播放法制进行时。给我写一个新邮件	O O O O O O O O O O O O O O O O
[video, chat]	最近有什么好看的电视连续剧武打的。。A是什么	O O O O O O O O O O O O O O O O O O O O O O
[video, epg]	陈真。现在最好看的电影。	B-PER I-PER O O O O O O O O O O
[news, chat]	看看有什么好新闻。有什么钱	O O O O O O O O O O O O O
[cookbook, map]	鱼香肉丝，怎么做？不？。移动公司在哪里呀	O O O O O O O O O O O O O O O O O O O O
[flight, poetry]	帮我查一下明天广州到北京的航班。。请背诵静夜思。	O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O
[telephone, cookbook]	给王涛打电话。茄子鸡蛋怎么做？	O B-PER I-PER O O O O O O O O O O O O
[weather, video]	扬州天气。推理动漫	B-LOC I-LOC O O O O O O O
[chat, weather]	可是我问你啥都听不懂啊。查看武汉天气	O O O O O O O O O O O O O O B-LOC I-LOC O O
[chat]	你为什么这么开心。李亚丽的工作是什么	O O O O O O O O O B-PER I-PER I-PER O O O O O O
[news, cinemas]	答复，我要听新闻。。我想知道环球影视明天播放什么电影	O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O
[cookbook, chat]	怎么做冰激凌？。企鹅啥	O O O O O O O O O O O
[cinemas, cookbook]	搜索合肥左岸国际电影城。。红薯粉的做法，了。	O O B-LOC I-LOC B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC I-LOC O O O O O O O O O O O
[poetry, epg]	请背诵静夜思。。现在最好看的电影。	O O O O O O O O O O O O O O O O O
[train, video]	到北京的火车班次。胜女的代价电视剧	O B-LOC I-LOC O O O O O O O O O O O O O O
[chat, cookbook]	提是谁。茄子鸡蛋怎么做？	O O O O O O O O O O O O
[match, flight]	哦，中超比赛时间三比五。。查询4月1号从武汉到广州的航班	O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O O O
[cookbook, chat]	白灼基尾虾的做法。。很晚了你不睡觉吗	O O O O O O O O O O O O O O O O O O
[message, contacts]	发信息给健美。把李文鼎的号码发给谢服全	O O O O O O O O B-PER I-PER I-PER O O O O O B-PER I-PER I-PER
[novel, map]	最近好看的小说。到环都大酒店怎么走	O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O
[weather, map]	北流的天气。到公园怎么走	B-LOC I-LOC O O O O O O O O O O
[poetry, website]	仓央嘉措的诗词。。上百度网站	B-PER I-PER I-PER I-PER O O O O O O O O O O
[chat, message]	不多不要紧都会什么。发信息给董昊老婆	O O O O O O O O O O O O O O B-PER I-PER O O
[message, cookbook]	我现在要发一条信息。昌鱼的做法	O O O O O O O O O O O O O O O
[train, poetry]	厦门到赣州的火车票。来一首白居易的长恨歌	B-LOC I-LOC O B-LOC I-LOC O O O O O O O O B-PER I-PER I-PER O O O O
[video, flight]	我想看变形金刚哦。明天回广州的航班	O O O O O O O O O O O O B-LOC I-LOC O O O
[video, message]	搜索电影晚秋。给王帅发个短信说他让他起来尿尿	O O O O O O O O B-PER I-PER O O O O O O O O O O O O
[map, cookbook]	导航到山东省菏泽市王浩屯镇。烤鸡翅怎么做？	O O O B-LOC I-LOC I-LOC B-LOC I-LOC I-LOC B-LOC I-LOC I-LOC I-LOC O O O O O O O O
[tvchannel, telephone]	高清央视综艺。拨打陈艾电话	O O B-ORG I-ORG O O O O O B-PER I-PER O O
[cookbook, message]	我说铁锅炖羊肉怎么做？。发短信给幺零零八六内容是十一	O O O O O O O O O O O O O O O O O O O O O O O O O O
[match, chat]	国足最新赛程。。你认识吗	B-ORG I-ORG O O O O O O O O O O
[poetry, map]	给我念首古诗。。到科大讯飞怎么走更快一些	O O O O O O O O O O O O O O O O O O O O
[message]	给小阳发短信。发短信给幺零零八六内容是十一	O B-PER I-PER O O O O O O O O O O O O O O O O O O
[bus, map]	合肥到上海可以到哪坐车？。到太湖怎么走	B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O B-LOC I-LOC O O O
[website, chat]	现在我也想上新浪网了。丁效是谁	O O O O O O O O O O O B-PER I-PER O O
[poetry, news]	哪里香我来一首李白的诗。。播放最近新闻。	O O O O O O O B-PER I-PER O O O O O O O O O O O
[email, news]	帮我写一封邮件。答复，我要听新闻。	O O O O O O O O O O O O O O O O O
[app, chat]	opera浏览器。叶哲是你的谁	O O O O O O O O O B-PER I-PER O O O O
[chat, video]	漂亮和丑你是哪个。最美的时光	O O O O O O O O O O O O O O
[cookbook, telephone]	葱烧海参怎么做。呼叫徐媛	O O O O O O O O O O B-PER I-PER
[music, poetry]	我要点一首小星星。给我背一首满江红。	O O O O O O O O O O O O O O O O O O
